,Ad_ID,date,brand,Model,Year,Condition,Kilometers,Engine Capacity (CC),Transmission Type,Body Type,Fabrica?,price
5320,28d61eb1348f40d498617460e1120f64,25-01-2023,Mitsubishi,Lancer,2015,Used,"95,000",1600,Automatic,Sedan,,410000
5321,36f0fa41942e46eaa765f71bcd1a4f63,25-01-2023,MG,5,2021,Used,"74,000",1500,Automatic,Sedan,,450000
5322,e4784356239b4b269272f33484f1b6b4,25-01-2023,Chevrolet,Spark,2008,Used,"79,000",1400,Manual,Hatchback,No,100000
5323,cbce803f907041ba8cab76d8def59e39,25-01-2023,Proton,Persona,2012,Used,"166,000",1600,Automatic,Sedan,,220000
5324,1bdc190486024528bd925d5ff71d6efe,25-01-2023,Kia,Cerato,2011,Used,"57,000",1600,Automatic,Sedan,Yes,380000
5335,nissan,25-01-2023,Nissan Motor Egypt,Sunny,2022,Used,"28,000",1500,Automatic,Sedan,,400000
5336,nissan,25-01-2023,Nissan Motor Egypt,Juke,2016,Used,"65,000",1600,Automatic,SUV,,450000
5337,40e9a3fc66e04b77ba61d6ef6e4b901f,25-01-2023,Toyota,Corolla,2021,Used,"40,000",1600,Automatic,Sedan,,735000
5338,1e9f72e885854c8fbb01623b4c3fe05f,25-01-2023,Speranza,Tiggo,2010,Used,"153,000",1600,Manual,SUV,,165000
5339,1b33698d1d134d7bb215b861125e8186,25-01-2023,Brilliance,Galena,2012,Used,"154,000",2000,Automatic,Sedan,No,125000
5340,c,25-01-2023,Citroen,C-Elysee,2021,Used,"30,000",1600,Automatic,Sedan,,400000
5341,2308a457ace94d1d969e62915f4bd6de,25-01-2023,Daewoo,Juliet,1997,Used,"156,845",1400,Manual,Hatchback,,120000
5342,04452e04e2f444a48440940be921d98a,25-01-2023,Mitsubishi,Lancer,1998,Used,"170,000",1300,Manual,Sedan,Yes,107000
5343,benni,25-01-2023,Changan,Benni Mini,2013,Used,"125,000",1000,Automatic,Hatchback,,135000
5344,f22d4b22fbc84c86831b60fb95d649f1,25-01-2023,Speranza,A620,2007,Used,"30,000",1600,Automatic,Sedan,,115000
5345,0520826b90d54c98b330ff58519c6a25,25-01-2023,Opel,Mokka,2023,Used,"1,000",1200,Automatic,SUV,,900000
5347,33ce8194484d499a9f4f5bcd2114ae43,09-02-2023,Fiat,500X,2019,Used,"125,360",1400,Automatic,SUV,Yes,530000
5348,7dab8345766e4c6fa70fa6688f59c4f8,06-02-2023,Chevrolet,Optra,2023,Used,53,1500,Automatic,Sedan,,450000
5356,7b6c01c5a05e4b0c99c61e1e0a45081e,25-01-2023,Opel,Astra,2021,Used,"33,000",1400,Automatic,Sedan,Yes,550000
5357,f3e848081cdf46db96ea01b0cebc402f,25-01-2023,Chevrolet,Aveo,2015,Used,"56,000",1400,Automatic,Sedan,,260000
5358,2983743ef9d54694b4fcd05643110ae8,25-01-2023,Kia,Cerato,2013,Used,"150,000",1600,Automatic,Sedan,,450000
5359,9ea6fb15858740ee8fef56bed29f1a20,25-01-2023,Hyundai,Accent,1999,Used,"500,000",1300,Manual,Sedan,No,65000
5360,0b7d9c21a0db438eb6f02f7364739ad5,25-01-2023,Speranza,A516,2010,Used,"100,000",1600,Automatic,Sedan,,130000
5361,5d34d8df5f04416d818e0bf14505c7f9,25-01-2023,BMW,316i,2015,Used,"113,000",1600,Automatic,Sedan,,750000
5362,accent,25-01-2023,Hyundai,Accent HCI,2021,Used,"70,000",1400,Automatic,Sedan,,560000
5363,92e085ecc91444e8b6070cc6722825e1,25-01-2023,Hyundai,Accent,2009,Used,"140,000",1600,Manual,Sedan,,190000
5364,d531111e3a164ca289ea39401ddf58fc,25-01-2023,MG,5,2021,Used,"17,000",1500,Automatic,Sedan,Yes,500000
5365,9cc6ffbd637147fe9687b54826de19b2,25-01-2023,Kia,Cerato,2016,Used,"106,000",1600,Automatic,Sedan,Yes,430000
5366,glk,25-01-2023,Mercedes,GLK 350,2011,Used,"162,000",2000,Automatic,Hatchback,,900000
5367,7c42b556834b490cbeb943089e4d93d9,25-01-2023,BYD,F3,2022,Used,"10,000",1500,Manual,Sedan,,285000
5378,elantra,25-01-2023,Hyundai,Elantra AD,2017,Used,"130,000",1600,Automatic,Sedan,Yes,525000
5379,128a61482b43495d849c394ce909f11b,25-01-2023,Opel,Mokka,2022,Used,"12,000",1200,Automatic,SUV,,825000
5380,30223d364f044a5686299ced864fb448,25-01-2023,Mercedes,C180,2019,Used,"24,000",1500,Automatic,Sedan,,1800000
5381,8a273b43a9d4403c93a7280907e56078,25-01-2023,Hyundai,Verna,2017,Used,"198,000",1600,Automatic,Sedan,,225000
5382,cross,25-01-2023,Opel,Cross Land,2018,Used,"172,000",1200,Automatic,SUV,Yes,405000
5383,501b327f18e94a618234eaeea4f4e96a,25-01-2023,Fiat,Tipo,2022,Used,"29,000",1600,Automatic,Sedan,,580000
5384,a58e9246787148dc98d8a2f579fb3d7f,25-01-2023,Skoda,Fantasia,2012,Used,"98,000",1600,Automatic,Sedan,,440000
5385,logan,25-01-2023,Renault,Logan MCV,2014,Used,"140,000",1500,Manual,Sedan,,150000
5386,6b7d970cdeb4422082742de15c646f13,25-01-2023,Honda,City,2009,Used,"190,000",1500,Automatic,Sedan,Yes,250000
5387,0e6084f63cb946cba7314403eb880a4e,25-01-2023,Renault,Megane,2009,Used,"210,000",1600,Automatic,Hatchback,No,250000
5388,2cbd49a6435147a5b05c59545d082025,25-01-2023,Chevrolet,Optra,2022,Used,"29,000",1500,Automatic,Sedan,,395000
5389,elantra,25-01-2023,Hyundai,Elantra MD,2016,Used,"100,000",1600,Automatic,Sedan,,385000
5399,ec84b320440c452bb77edc148a773d7c,25-01-2023,Haima,S5,2018,Used,"32,000",1500,Automatic,SUV,Yes,398000
5400,592367a5960a434eb7daf08ea88b5656,25-01-2023,Kia,Carens,2011,Used,"110,000",1600,Automatic,SUV,,380000
5401,08633750e8a94ef3bd931660cde52e4a,25-01-2023,Peugeot,508,2013,Used,"220,000",1600,Automatic,Sedan,Yes,420000
5402,139d74025b9e41de9bdfbe2b84515d04,25-01-2023,GMC,Sierra,2021,Used,10,5300,Automatic,Pickup,,3050000
5403,d608282a5823404992066a80e8154f32,25-01-2023,BMW,520i,2004,Used,"190,000",2200,Automatic,Sedan,,400000
5404,0b92a61101204eafa952ba18c94e9169,25-01-2023,Kia,Sportage,2019,Used,"45,000",1600,Automatic,SUV,,950000
5405,sandero,25-01-2023,Renault,Sandero Stepway,2018,Used,"30,500",1600,Automatic,SUV,Yes,420000
5406,nissan,25-01-2023,Nissan Motor Egypt,Sunny,1988,Used,"500,000",1300,Manual,Hatchback,Yes,65000
5407,758b91d81af64bd88dacc928e826407f,25-01-2023,Jeep,Renegade,2016,Used,"142,000",1400,Automatic,SUV,Yes,550000
5408,450cc395335c40ffb368993ea8b3cad2,25-01-2023,Fiat,1300,1977,Used,"139,000",1500,Manual,Hatchback,,45000
5409,64d834ecf9bc4be7a292743ee5691f38,25-01-2023,Fiat,Punto,1995,Used,"250,000",1200,Manual,Hatchback,No,75000
5410,f67d1aa063d54e7293e9f3e7ca91bb63,25-01-2023,Mercedes,C180,2019,Used,"7,800",1600,Automatic,Sedan,,1800000
5421,481f7b8fe23844098f44f45f7796baf7,25-01-2023,Skoda,Octavia,2006,Used,"90,000",2000,Automatic,Sedan,,300000
5422,3eecad44514a4234af279aa3258b7ffe,25-01-2023,Fiat,Tipo,2021,Used,"41,000",1400,Automatic,Sedan,Yes,600000
5423,61db7d9222284e909d01fc52946a7dbd,25-01-2023,Kia,Cerato,2018,Used,"83,000",1500,Automatic,Sedan,,525000
5424,242c01d85de54f848457f76cda4ccb83,25-01-2023,Honda,Civic,2008,Used,"330,000",1600,Automatic,Sedan,Yes,340000
5425,2c9bbcdcfa194237940560b75457936c,25-01-2023,Opel,Astra,2020,Used,"66,000",1400,Automatic,Sedan,,530000
5426,050b09db233a4c8aafa828cfda811d57,25-01-2023,BMW,318i,2017,Used,"185,000",1500,Automatic,Sedan,,725000
5427,fdc26fdb171a4bb5a3e338bcabcd1b78,25-01-2023,Renault,Duster,2017,Used,"110,000",1600,Automatic,SUV,,375000
5428,27abbf77058f45c5aed3bf5a9722a414,25-01-2023,Volkswagen,Polo,2009,Used,"70,000",1400,Manual,Sedan,,180000
5429,cbc4f244c7ac4b5e84289cef2ef88cc2,25-01-2023,Volvo,S60,2016,Used,"109,000",1500,Automatic,Sedan,,830000
5430,9057b9d726c34627add714585f4a6267,25-01-2023,Hyundai,Avante,2014,Used,"162,000",1600,Automatic,Sedan,,390000
5431,a88b00b964d045a288d4cee304226de4,25-01-2023,Ford,Fusion,2021,Used,"9,000",2000,Automatic,Sedan,Yes,1400000
5432,ac9686ee7a2141428fd4d685404a2caf,25-01-2023,Mini,Cooper,2018,Used,"82,000",1500,Automatic,Hatchback,,760000
5443,0ba7d6bb240f48039396b06a40af6c73,25-01-2023,Mercedes,E200,2006,Used,"220,000",1800,Automatic,Sedan,Yes,400000
5444,13871dedd6f049aeae4fe4ad23017801,25-01-2023,Chevrolet,Lanos,2016,Used,"104,428",1500,Manual,Sedan,Yes,180000
5445,nissan,25-01-2023,Nissan Motor Egypt,Qashqai,2017,Used,"60,000",1300,Automatic,SUV,,515000
5446,26cd278c752d44bdb40b313356060648,25-01-2023,Kia,Cerato,2004,Used,"180,000",1600,Automatic,Hatchback,Yes,250000
5447,e,25-01-2023,Mercedes,E 250,2011,Used,"200,000",1800,Automatic,Sedan,Yes,750000
5448,c414d0e9e02649348812fec26c05ac8b,25-01-2023,Mercedes,C180,2019,Used,"22,000",1500,Automatic,Sedan,,1900000
5449,arrizo,25-01-2023,Chery,ARRIZO 5,2023,Used,"8,000",1500,CVT,Sedan,Yes,420000
5450,b6fc7501edae4fc3a30d0f29fac9516b,25-01-2023,Volkswagen,Pointer,2004,Used,"137,000",1000,Manual,Hatchback,,65000
5451,305aa4b81cba48319082d8831b8f7140,25-01-2023,Renault,Megane,2022,Used,"28,000",1300,Automatic,Sedan,Yes,690000
5452,a02210fdb8424efc924b96b5172aa52f,25-01-2023,Renault,Logan,2018,Used,"55,000",1600,Automatic,Sedan,,310000
5453,c26337df7eb44b048846129efca4def5,25-01-2023,Kia,Rio,2013,Used,"118,000",1500,Automatic,Hatchback,No,305000
5464,06801ba901e943c698795be032cc2d08,25-01-2023,Peugeot,405,2007,Used,"120,000",1600,Manual,Sedan,,70000
5465,cd616282b601421ca61697331fcf95cc,25-01-2023,Mitsubishi,Lancer,2010,Used,"228,000",1300,Automatic,Sedan,,230000
5466,7c46a1cc51344e4e98b52b6ae32901c5,25-01-2023,Opel,Astra,2000,Used,"150,000",1100,Manual,Sedan,Yes,120000
5467,296b98282d6849b19536d17473ef729a,25-01-2023,Chevrolet,Aveo,2016,Used,"110,000",1500,Automatic,Sedan,,250000
5468,2a976a619fd34c8fa9bbaa127197cd46,25-01-2023,Mercedes,C200,2019,Used,"62,000",1500,Automatic,Sedan,,1550000
5469,cd39dfa29abf46bbaed97705662a19e6,25-01-2023,Chevrolet,Optra,2020,Used,"50,000",1500,Automatic,Sedan,,350000
5470,8e62b6a2b92f4511963d768b0d2db5e5,25-01-2023,Fiat,Panda,2017,Used,"95,600",1200,Manual,Hatchback,Yes,210000
5471,834611216b2a4de784aa02ce82c3c618,25-01-2023,Mercedes,E300,2021,Used,"40,000",2000,Automatic,Sedan,,3450000
5472,e66d3f0c7b9a4bc9ba9a8a2f9ce42c9d,25-01-2023,Chevrolet,Lanos,2016,Used,"25,000",1500,Manual,Sedan,Yes,280000
5473,18d4d1d059574909bde37de1c2d0d76b,25-01-2023,BMW,X1,2019,Used,"150,000",2000,Automatic,SUV,,1000000
5474,e,25-01-2023,Mercedes,E 180,2016,Used,"147,000",1600,Automatic,Sedan,,1350000
5475,nissan,25-01-2023,Nissan Motor Egypt,Sunny,2020,Used,"50,000",1500,Automatic,Sedan,,370000
5486,de19fa819ded4ae3b141beb971ef5618,25-01-2023,Mitsubishi,Lancer,1992,Used,"112,000",1600,Manual,Sedan,,67000
5487,128,25-01-2023,Fiat,128 nova,1979,Used,"200,000",1100,Manual,Sedan,,21000
5488,0fe30b7b57854d47b957befb04152777,25-01-2023,BMW,740Li,2008,Used,"150,000",3000,Automatic,Sedan,,520000
5489,8161b8720bf843d7a346fdf1b7f605f8,25-01-2023,Mitsubishi,Lancer,2016,Used,"170,000",1600,Automatic,Sedan,,450000
5490,62e14ae93d54463394784cd06287983e,25-01-2023,Opel,Astra,2019,Used,"30,000",1400,Automatic,Sedan,Yes,540000
5491,9cf7bacd28ba4e4185b26bf572c77379,25-01-2023,Mitsubishi,Lancer,2017,Used,"84,000",1600,Automatic,Sedan,,400000
5492,sportage,25-01-2023,Kia,Sportage NQ5,2022,Used,10,1600,Dual Clutch,SUV,,1390000
5493,7b1294099f204731bfe39b89cb637bb6,25-01-2023,Jeep,Renegade,2016,Used,"99,000",1400,Automatic,SUV,,530000
5494,275b07228246406cb23de3205b547578,25-01-2023,Seat,Ibiza,2014,Used,"150,000",1600,Manual,Sedan,No,295000
5495,18983ccb14e14d629edcaec4c9836bfe,25-01-2023,Hyundai,Tucson,2019,Used,"99,000",1600,Automatic,SUV,Yes,820000
5496,b4aaf672fd3842cda2549ce8396b8fbc,25-01-2023,Skoda,KODIAQ,2022,Used,"1,000",1400,Dual Clutch,SUV,,1495000
5507,53e2968c11bc400dbb9fca2126bec526,25-01-2023,BMW,318i,2019,Used,"8,000",1500,Automatic,Sedan,,1400000
5508,grand,25-01-2023,Daihatsu,Grand Terios,2014,Used,"122,000",1500,Automatic,SUV,,450000
5509,93ddf27e10e743cebb64cc22b5c2c3c6,25-01-2023,Mitsubishi,Lancer,2016,Used,"90,000",1600,Automatic,Sedan,,435000
5510,,25-01-2023,Tesla,3 Model,2022,Used,"4,000",2000,Automatic,Sedan,,2500000
5511,fcf80adb75be4a57b02203a458470ad8,25-01-2023,Renault,Logan,2017,Used,"200,000",1600,Automatic,Sedan,,265000
5512,5a715de4cc764d3c8be3eac719e63708,25-01-2023,Fiat,Regata,1985,Used,"222,655",1500,Manual,Sedan,,35000
5513,2571108e3c6d467eab2e448b64859776,25-01-2023,Kia,Sportage,2021,Used,"87,000",1600,Automatic,SUV,Yes,775000
5514,e49cd1be039247be9b366b5edcbf0945,25-01-2023,Mercedes,C180,2010,Used,"135,000",1800,Automatic,Sedan,Yes,650000
5515,2c9d80a06fe64dfb9d51330d8f880295,25-01-2023,Ford,Mustang,2023,Used,100,800,Automatic,SUV,,2120000
5516,a128b7bf71054033a861f99645b02a48,25-01-2023,Toyota,Corolla,2007,Used,"116,000",1300,Automatic,Sedan,,450000
5517,697bb271e1334955a817f3833d80c86f,25-01-2023,MG,HS,2022,Used,300,1500,Automatic,SUV,Yes,850000
5518,nissan,25-01-2023,Nissan Motor Egypt,Sunny,2020,Used,"50,000",1500,Automatic,Sedan,Yes,370000
5529,cooper,25-01-2023,Mini,Cooper S,2023,Used,100,2000,Automatic,Coupe,,2460000
5530,f1b6f880ed3e486eb5e4858567e06bf8,25-01-2023,Peugeot,505,1984,Used,"200,000",1300,Manual,Sedan,,65000
5531,f36c53e278624738abddf408799456a7,25-01-2023,Chevrolet,Optra,2007,Used,"10,000",1500,Automatic,Sedan,,162000
5532,eqa,25-01-2023,Mercedes,EQA 250,2023,Used,100,800,Automatic,SUV,,2200000
5533,fc889c41de45450abdf38424e9da8cb1,25-01-2023,Toyota,Corolla,2008,Used,"120,000",1600,Automatic,Sedan,No,290000
5534,226a0b66dbdf439782771614b5554cbf,25-01-2023,MG,5,2022,Used,"3,000",1500,Automatic,Sedan,Yes,530000
5535,67923b275fad4b5493018a1b0eb597b8,25-01-2023,Renault,Megane,2021,Used,"27,000",1600,Automatic,Sedan,,620000
5536,f862d96cc8374879aba53c928f52f5d2,25-01-2023,BMW,118i,2023,Used,100,1500,Automatic,Hatchback,,1350000
5537,03d1b6cb1e92441bb3c1737f7bb5be44,25-01-2023,Renault,Kadjar,2022,Used,"1,000",1200,Dual Clutch,SUV,,910000
5538,9f8471f718bf4085996150ed92e01d20,25-01-2023,Speranza,Tiggo,2017,Used,"142,000",1600,Automatic,SUV,Yes,330000
5539,elantra,25-01-2023,Hyundai,Elantra AD,2019,Used,"107,000",1600,Automatic,Sedan,Yes,520000
5540,2d5eeda3cf90428080c3680237fcaf43,25-01-2023,Seat,ATECA,2020,Used,"47,000",1400,Automatic,SUV,,870000
5550,e115d1605d4f4408ae701a3ece231d5b,25-01-2023,Fiat,Tipo,2020,Used,"100,000",1600,Automatic,Sedan,No,460000
5551,4e17e250ac344b19bec09746c00ca92d,25-01-2023,Lada,Granta,2020,Used,"48,000",1600,Automatic,Sedan,Yes,280000
5552,f52e34f86ff84fa6b093443ea470cee7,25-01-2023,Kia,Cerato,2018,Used,"60,000",1500,Automatic,Sedan,,560000
5553,a189f072d78d4fd2a18fb723d301e51f,25-01-2023,Mercedes,E240,2004,Used,"260,000",2400,Automatic,Sedan,,580000
5554,27b157908e2242b28d52ff1c3e7842d0,25-01-2023,Kia,Cerato,2017,Used,"149,000",1600,Automatic,Sedan,No,420000
5555,131bf8af79974cfa815429d00194e32a,25-01-2023,Kia,Sportage,2022,Used,"11,000",1600,Automatic,SUV,Yes,1000000
5556,land,25-01-2023,Toyota,Land cruiser,2007,Used,"180,000",2500,Manual,SUV,,370000
5557,12aa7b3ed8c9421e945d5babb70c6fab,25-01-2023,Skoda,Octavia,2003,Used,"90,000",1600,Automatic,Sedan,,210000
5558,nissan,25-01-2023,Nissan Motor Egypt,Sentra,2017,Used,"149,000",1600,Automatic,Sedan,Yes,410000
5559,3f63b9972a5b47e7bb3a492cf3968288,25-01-2023,Kia,Sportage,2021,Used,"13,000",1600,Automatic,SUV,Yes,1150000
5560,0948aa4be34d45f78481481f2033848e,24-01-2023,Toyota,Belta,2022,Used,"6,000",1500,Automatic,Sedan,,580000
5561,acfb7f7d3d154e6d906f41a86a258cf7,24-01-2023,Chevrolet,Optra,2023,Used,"1,000",1500,Automatic,Sedan,,460000
5572,6cc3140c500a442f813449de751edd97,24-01-2023,Haval,H6,2022,Used,"12,000",1500,Dual Clutch,SUV,,870000
5573,f6e787c59c704783a108e8297b8536a9,24-01-2023,Peugeot,3008,2016,Used,"73,000",1600,Automatic,SUV,Yes,470000
5574,sandero,24-01-2023,Renault,Sandero Stepway,2015,Used,"60,000",1600,Automatic,SUV,Yes,320000
5575,c56f1f76f732483d964fab1af8633b73,24-01-2023,Hyundai,Matrix,2006,Used,"200,000",1600,Automatic,Hatchback,Yes,280000
5576,c20ae56f48454b3b80894ee7b13b6bee,24-01-2023,Haval,JOLION,2022,Used,"24,800",1500,Automatic,SUV,Yes,800000
5577,nissan,24-01-2023,Nissan Motor Egypt,Pick up,2015,Used,"75,000",2400,Manual,Pickup,,200000
5578,aa3146a8f470410ea85992ba762ef76c,24-01-2023,Hyundai,Verna,2014,Used,"160,000",1600,Manual,Sedan,,180000
5579,f036e2e7b3294016bbd40c8df4125bcf,24-01-2023,Kia,Rio,2013,Used,"65,000",1400,Automatic,Sedan,,450000
5580,8937ae9f6328483583f0e53bf9596efd,24-01-2023,Mercedes,C200,2022,Used,10,1500,Automatic,Sedan,,2600000
5581,05e9b77975f843ad9a05c9d7ef1bc2e9,24-01-2023,Mitsubishi,Eclipse,2018,Used,"170,000",1500,Automatic,SUV,Yes,530000
5584,d3249614adcd47b89fd4f686be00a4b8,24-01-2023,Chevrolet,Aveo,2017,Used,"129,000",1500,Automatic,Sedan,Yes,285000
5585,868eba6ef36f46028fc9a1bb8ef6761d,24-01-2023,BMW,320i,2015,Used,"167,000",2000,Automatic,Sedan,,825000
5586,65fbd4e907a7418395071f58051cfc93,24-01-2023,BMW,218i,2020,Used,"26,000",1500,Automatic,SUV,Yes,1100000
5587,00b259ea7f51481a8e467a41e4a65df6,24-01-2023,Chevrolet,Optra,2021,Used,"125,000",1500,Automatic,Sedan,,320000
5588,22d0d945d4e5497aaa83c40d217d21ab,24-01-2023,Chevrolet,Optra,2021,Used,"140,000",1500,Automatic,Sedan,Yes,210000
5589,10b7a294112a4a13824b5f071e74ec70,24-01-2023,Mercedes,A35,2021,Used,"15,000",2000,Automatic,Hatchback,Yes,500000
5590,599c54a01ad34c06ba81b872d57c9e2a,24-01-2023,BMW,Z4,2020,Used,"14,000",2000,Automatic,Sedan,Yes,500000
5591,74b2676986d04379b4a1f15ec6e96819,24-01-2023,Mercedes,C300,2020,Used,"36,000",2000,Automatic,Coupe,Yes,2200000
5592,b8062d559e444017a74b7c74894f4d61,24-01-2023,Volvo,S60,2012,Used,"113,000",1600,Automatic,Sedan,,450000
5593,66378eaa527445088f882d5ba67e6586,24-01-2023,Kia,Rio,2013,Used,"160,000",1400,Automatic,Sedan,Yes,263500
5594,88e0c01d29714b298613d435b897af26,24-01-2023,Fiat,Punto,2008,Used,"54,000",1400,Manual,Hatchback,,150000
5605,04e2f8b336b94215830ec093fd92faaf,24-01-2023,Kia,Rio,2013,Used,"140,000",1500,Automatic,Sedan,Yes,325000
5606,a4ae1950f96746b097fe564b83e79152,24-01-2023,Skoda,Octavia,2007,Used,"98,000",1600,Manual,Sedan,,280000
5607,14cd71fcc3364fff9d8bd66c552b63c6,24-01-2023,Seat,ATECA,2021,Used,"45,000",1400,Automatic,SUV,,1070000
5608,,24-01-2023,Tesla,3 Model,2022,Used,"4,000",2000,Automatic,Sedan,,2500000
5609,fc240c7076f14957b9c3b9569a9483e9,24-01-2023,Toyota,Corolla,2019,Used,"115,000",1600,Automatic,Sedan,Yes,600000
5610,83b3baa55df34cd8814405b46809c57f,24-01-2023,Audi,A5,2019,Used,"59,000",1400,Automatic,Sedan,Yes,1425000
5611,a3bca1c9ccb64198a893d167b96c359b,24-01-2023,MG,6,2021,Used,"51,000",1500,Dual Clutch,Sedan,,580000
5612,16c9334a011c41b39059a33f6a115c51,24-01-2023,Mitsubishi,Lancer,2006,Used,"300,000",1300,Automatic,Sedan,,185000
5613,elantra,24-01-2023,Hyundai,Elantra AD,2019,Used,"48,000",1600,Automatic,Sedan,Yes,545000
5614,arrizo,24-01-2023,Chery,ARRIZO 5,2020,Used,"40,000",1500,Automatic,Sedan,,285000
5615,c169161afad34016a97ec00b6ba4040c,24-01-2023,Renault,Sandero,2021,Used,"10,000",1600,Automatic,Hatchback,,395000
5616,nissan,24-01-2023,Nissan Motor Egypt,Sunny,2021,Used,"7,000",1500,Automatic,Sedan,Yes,380000
5627,a5bdd599a5454d19b10935b34fc3bb22,24-01-2023,BYD,F3,2013,Used,"400,000",1500,Automatic,Sedan,,145000
5628,7ac2ab11a8724cc2846a4c3aa9db6f64,24-01-2023,BYD,F3,2013,Used,"400,000",1500,Automatic,Sedan,,145000
5629,d7cc5933e9044c5f80838b5e2b46f23b,24-01-2023,Fiat,Tipo,2022,Used,"10,500",1600,Automatic,Sedan,,690000
5630,878ce640154f436292bb1aee9cb2a13f,24-01-2023,Opel,Insignia,2017,Used,"225,000",1600,Automatic,Sedan,,520000
5631,b7461400c153429c837c217425b02da6,24-01-2023,BYD,F3,2022,Used,"9,350",1500,Automatic,Sedan,,345000
5632,gen,24-01-2023,Proton,Gen 2,2006,Used,"120,000",1500,Automatic,Hatchback,,158000
5633,c4512c1f3d84409e89cbfad339c6d673,24-01-2023,Hyundai,Solaris,2016,Used,"180,000",1400,Automatic,Sedan,Yes,355000
5634,nissan,24-01-2023,Nissan Motor Egypt,Sunny,2019,Used,"80,000",1500,Automatic,Sedan,Yes,355000
5635,elantra,24-01-2023,Hyundai,Elantra HD,2017,Used,"110,000",1600,Automatic,Sedan,,420000
5636,grand,24-01-2023,Kia,Grand Cerato,2020,Used,"27,000",1600,Automatic,Sedan,,650000
5637,bd7cde41cd124b02b97f3660ad8bd16e,24-01-2023,Renault,Captur,2016,Used,"102,000",1200,Automatic,Hatchback,Yes,350000
5638,5015429aea7c48bfbca9f968435d4ea2,24-01-2023,Subaru,Impreza,2007,Used,"290,000",1600,Manual,Sedan,,160000
5646,1e41456fe841479d8d80803c1dfdc056,12-02-2023,Mercedes,E350,2019,Used,"20,000",2000,Automatic,Sedan,Yes,2650000
5648,ba31d3d00e124a56bc5510f3f81d033c,24-01-2023,Kia,Carens,2012,Used,"210,000",1600,Automatic,SUV,Yes,430000
5649,af835b2b03eb4db08b67798054a13904,24-01-2023,Honda,City,2009,Used,"190,000",1500,Automatic,Sedan,Yes,235000
5650,6b547b7e8fe2438cb91675b34d70487c,24-01-2023,Renault,Duster,2020,Used,"35,000",1600,Automatic,SUV,,600000
5651,grand,24-01-2023,Kia,Grand Cerato,2021,Used,"56,000",1500,Automatic,Sedan,Yes,490000
5652,new,24-01-2023,Volkswagen,New Beetles,2008,Used,"156,000",1600,Automatic,Coupe,No,290000
5653,cd6f55e44e5e48ee8f5b169d3a7b3529,24-01-2023,BYD,F3,2007,Used,"200,000",1600,Manual,Sedan,Yes,135000
5654,grand,24-01-2023,Jeep,Grand Cherokee,2014,Used,"125,000",6400,Automatic,Van,,1050000
5655,4d51b857e401471b9044d8dbc113f3b2,24-01-2023,Brilliance,FRV,2009,Used,"155,000",1600,Manual,Sedan,Yes,159000
5656,2f71da586a4d4f1d84c8ad9b6510dc74,24-01-2023,Kia,Xceed,2022,Used,200,1500,Dual Clutch,SUV,,900000
5657,8e4b73baf2c84e24ae573ad274b9fc89,24-01-2023,Opel,Vectra,2007,Used,"120,000",1600,Manual,Sedan,No,200000
5658,7cb5c933a56449ae89411d0456761dc5,24-01-2023,BMW,318i,2018,Used,"132,000",1500,Automatic,Sedan,Yes,870000
5659,great,24-01-2023,Great Wall,Hover,2022,Used,"26,000",3000,Manual,Pickup,Yes,370000
5670,grand,24-01-2023,Jeep,Grand Cherokee,2021,Used,"30,000",5700,Automatic,SUV,,2350000
5671,nissan,24-01-2023,Nissan Motor Egypt,Sunny,2018,Used,"62,000",1500,Automatic,Sedan,Yes,320000
5672,d2c7ad98aa2a4d14899fe4028862f298,24-01-2023,Skoda,KODIAQ,2021,Used,"79,000",1400,Automatic,SUV,Yes,1230000
5673,637faed4ecf5498d8db4743cf21f43eb,24-01-2023,Peugeot,508,2018,Used,"97,000",1600,Automatic,Sedan,Yes,650000
5674,6bb7fd7366054704b55636e85bbb965e,24-01-2023,Kia,Cerato,2022,Used,"35,000",1600,Automatic,Sedan,Yes,695000
5675,bcb583382e5b4cb39b4ba0f46989a75a,24-01-2023,Mitsubishi,Lancer,2017,Used,"17,000",1600,Automatic,Sedan,Yes,465000
5676,nissan,24-01-2023,Nissan Motor Egypt,Sunny,2021,Used,"67,000",1500,Automatic,Sedan,Yes,410000
5677,ce6842d31af2450fabf9640c7cffe8e6,24-01-2023,Fiat,Punto,2004,Used,"170,000",1200,Manual,Hatchback,Yes,140000
5678,nissan,24-01-2023,Nissan Motor Egypt,Sunny,2015,Used,"230,000",1500,Automatic,Sedan,,270000
5679,tiggo,24-01-2023,Chery,Tiggo 7,2022,Used,"9,500",1500,Automatic,SUV,,620000
5680,tipo,24-01-2023,Fiat,Tipo Hatchback,2022,Used,"20,000",1600,Automatic,Hatchback,Yes,650000
5681,3ce06ff7c19e4628936a5e8870c62e69,24-01-2023,Volkswagen,Pointer,2007,Used,"170,000",1600,Manual,Hatchback,,90000
5691,be546be9d0ab4fc1ab66a27539d60d62,24-01-2023,Volkswagen,Polo,2001,Used,"117,000",1400,Manual,Hatchback,Yes,145000
5692,578ec94772cc4854804d0225cdc7acaa,24-01-2023,MG,5,2021,Used,"95,000",1500,CVT,Sedan,,430000
5693,0537b2a85d794342ae5beb516f2269cd,24-01-2023,Seat,ATECA,2021,Used,"30,000",1400,Automatic,SUV,Yes,1100000
